Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.Robinson.Digging.SixthObjective	Прорийте дірку у відзначеному місці	Grabe auf dem Zielfeld ein Loch	Creusez un trou sur la dalle ciblée	Cava un agujero en la baldosa objetivo	Выкопайте яму на указанной плитке	Scava un buco sulla casella obiettivo	在目标地板上挖一个洞	指定の床を掘る		
Text.Robinson.Digging.SeventhObjective	Поверніться до Робінсона	Kehre zu Robinson zurück	Retournez voir Robinson	Vuelve con Robinson	Вернитесь к Robinson	Torna da Robinson	回到Robinson那儿	Robinsonに会う		
Text.Robinson.Digging.Title5	Путівник з підкопування #5	Grabanleitung – Nr. 5	Guide pour creuser 5	Guía de cavar Pt.5	"Руководство по подкопам, ч. 5"	"Come scavare, parte 5"	挖掘指导第五部分	穴を掘って脱獄（その5）		
Text.Robinson.Digging.Part5.Desc	"Знаряддя можна посилити, використавши додактові предмети, щоб перетворити його з крихкого на легке, а після чого на міцне. Кожне поліпшення збільшує ефективність та довговічність інструменту. Не забувай заглядати у своє меню майстрування, щоб побачити як покращити своє знаряддя! \n\nУ моєму столі є міцна лопата, візьми її та продовжуй копати той тунель!"	"Werkzeuge können verstärkt werden, indem zusätzliche Komponenten hinzugefügt werden, um sie von Schwach auf Leicht und dann auf Stabil aufzuwerten. Jede Aufwertung macht das Werkzeug effektiver und robuster. In deinem Herstellungsmenü erfährst du, wie du ein Werkzeug aufwertest! \n\nIch habe eine Stabile Schaufel in meinem Pult, nimm sie dir und grabe dann deinen Tunnel weiter!"	"Les outils peuvent être renforcés en ajoutant des composants supplémentaires pour les faire passer de fragiles à légers, et enfin à robustes. À chaque amélioration, l'outil gagne en efficacité et en résistance. Consulte le menu de fabrication pour savoir comment améliorer un outil ! \n\nJ'ai une pelle robuste dans mon bureau, récupère-la et continue à creuser ce tunnel !"	"Las herramientas se pueden fortalecer si les añades componentes adicionales. Mejoran de frágiles a ligeras y, después, a pesadas. Cada mejora aumenta la eficacia y durabilidad de una herramienta. ¡Consulta el menú Taller para ver cómo mejorar una herramienta! \n\nHay una pala pesada en mi escritorio, ¡recógela y sigue cavando el túnel!"	"Инструменты можно укрепить, добавив к ним новые компоненты. Из облегченного инструмента получится легкий, а из легкого — прочный. После каждого улучшения инструмент становится эффективнее и прочнее. Не забывайте проверять меню изготовления, чтобы узнать, как улучшить инструменты! \n\nВ моем столе есть прочная лопата, берите ее и продолжайте копать туннель!"	"Puoi rafforzare gli attrezzi aggiungendo ulteriori componenti. Passeranno dall’essere Fragili a Leggeri, e infine Robusti. Ciascun potenziamento migliora l’efficacia e la durevolezza dell’attrezzo. Ricordati di controllare il tuo menù Creazione per vedere come potenziare gli attrezzi! \n\nNel mio tavolo c’è una Pala robusta, prendila e continua a scavare quel tunnel!"	可以通过添加额外的组件来升级工具， 升级成轻巧型， 然后到更高级的坚固型。 每次升级都会增加工具的效率和耐久。 不要忘记打开你的制作菜单， 查看如何升级你的工具！ \n\n我的桌上放了一把坚固的铲子， 使用它去继续挖掘那条隧道吧！ 	工具はさらに 材料と 組み合わせることで、 「もろい」モノから 「軽量」タイプ、 「丈夫な」モノへと 強化できる。 強化するたび、 工具の効果や 耐久性が 向上するんだ。 一度工作メニューを チェックして、 工具を強化する 方法を確かめておけ！\n\nオレの机の中に 「丈夫なシャベル」が 入ってる。 そいつを回収して、 トンネルを 掘り進めるんだ！		
Text.Robinson.Digging.EighthObjective	Прорийте дірку у відзначеному місці	Grabe auf dem Zielfeld ein Loch	Creusez un trou sur la dalle ciblée	Cava un agujero en la baldosa objetivo	Выкопайте яму на указанной плитке	Scava un buco sulla casella obiettivo	在目标地板上挖一个洞	指定の床を掘る		
Text.Robinson.Digging.NinthObjective	Продовжуйте рити прохід…	Grabe weiter an deinem Tunnel …	Continuez à creuser le tunnel...	Sigue cavando el túnel...	Продолжайте копать туннель...	Continua a scavare il tunnel…	继续挖掘隧道…… 	穴を掘り続ける…		
Text.Robinson.Digging.TenthObjective	Поверніться до Робінсона	Kehre zu Robinson zurück	Retournez voir Robinson	Vuelve con Robinson	Вернитесь к Robinson	Torna da Robinson	回到Robinson那儿	Robinsonに会う		
Text.Robinson.Digging.Title6	Путівник з підкопування #6	Grabanleitung – Nr. 6	Guide pour creuser 6	Guía de cavar Pt.6	"Руководство по подкопам, ч. 6"	"Come scavare, parte 6"	挖掘指导第六部分	穴を掘って脱獄（その6）		
Text.Robinson.Digging.Part6.Desc	"Схоже, ти досягнув обмеження безопорного тунелю... тобі слід змайструвати дерев’яної підпори, щоб укріпити прохід і продовжити рити далі. Чим довший тунель, тим більше дерев’яних підпор тобі необхідно!\n\nЯ поклав тут трохи колод, щоб ти зміг зробити дерев’яну підпору. Як тільки ти її надибаєш, то йди та помісти в тунелі! "	"Es sieht so aus, als hättest du die Grenze für einen freitragenden Tunnel erreicht … Du wirst eine Holzstrebe herstellen müssen, die den Tunnel trägt, damit zu weitergraben kannst. Je länger der Tunnel wird, desto mehr Holzstreben brauchst du!\n\nIch habe in der Nähe etwas Holz für dich, mit dem du eine Holzstrebe herstellen kannst. Sobald sie fertig ist, solltest du sie im Tunnel platzieren! "	"Tu sembles avoir atteint la limite d'un tunnel sans support... tu vas devoir fabriquer une cale en bois pour fournir un support au tunnel et continuer à creuser. Plus un tunnel sera long, plus tu auras besoin de cales en bois !\n\nJ'ai déposé du bois dans les parages pour que tu puisses fabriquer une cale en bois. Une fois que tu l'auras, va la placer dans le tunnel ! "	"Parece que has llegado al límite de un túnel sin soportes... tendrás que fabricar una unión de maderas para soportar el túnel y poder seguir cavando. Cuanto más largo sea el túnel, ¡más uniones de maderas necesitarás!\n\nHe dejado madera por aquí para que crees una unión de maderas. Cuando la tengas, ¡ve a ponerla en el túnel! "	"Кажется, вы дошли до конца туннеля без опор... А теперь надо изготовить деревянную опору, чтобы укрепить туннель и копать дальше. Чем длиннее будет туннель, тем больше деревянных опор вам понадобится!\n\nЯ спрятал тут древесину, из которой можно изготовить опору. Когда изготовите опору, разместите ее в туннеле. "	"Sembra che tu abbia raggiunto il limite di un tunnel senza sostegni... dovrai creare un Sostegno di legno per sostenere il tunnel e poter scavare ancora. Più lungo è il tunnel, più Sostegni di legno ti serviranno!\n\nHo messo del Legno qua in giro affinché tu costruisca un Sostegno di legno. Quando lo avrai, vai a posizionarlo nel tunnel! "	看来你已经到达无支撑隧道的极限了…… 你需要制造一个木制支架来支撑隧道， 这样才能继续深入挖掘。 地道挖得越深， 需要的木制支架就越多！  \n\n我在这附近放置了一些木材， 供你制造木制支架。 制造木制支架后， 就把它放置到隧道中！  	どうやら これ以上 掘り進めるには、 支え木を作って、 トンネルを 補強して やらないとダメだ… 掘る穴が 長いほど、 たくさんの支え木が 必要になるぞ！ \n\n近くに木材を 隠しておいたから、 試しに支え木を 作ってみろ。 手に入れたら トンネルに 設置するんだ！ 		
Text.Robinson.Digging.EleventhObjective	Змайструйте пред. $ItemToCraft2	Fertige „$ItemToCraft2“	Fabriquer $ItemToCraft2	Crea: $ItemToCraft2.	Изготовить: $ItemToCraft2	Crea $ItemToCraft2	制作  $ItemToCraft2	$ItemToCraft2 を作る		
