Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese			
&Text.Guard.Heat	А ну йди сюди, $name!	"Komm her, $name!"	"Viens là, $name !"	"¡Ven aquí, $name!"	"Иди сюда, $name!"	"Vieni qui, $name!"	$name ， 过来！ 	こっちへ来い、 $name！			
&Text.Guard.Heat	Іди сюди, ти!	"Komm her, du!"	"Viens là, toi !"	¡Ven aquí!	"Эй, ты, иди сюда!"	Vieni qui!	你给我过来！ 	おい、 こっちだ！			
&Text.Chase.Missing	"Виходь, виходь, де б ти не був..."	"Komm heraus, wo auch immer du bist ..."	"Sortez, sortez, où que vous soyez..."	"Sal de ahí, dondequiera que estés..."	"Выходите, выходите, где бы вы ни были..."	"Su, su, venite fuori, dovunque voi siate..."	不管你在哪儿， 快快出来……	鬼さんこちら、 手の鳴るほうへ…			
&Text.NPC.FavourAttention	Підійди поближче!	Komm hierher!	Viens là !	"¡Ven, rápido!"	Иди сюда!	Vieni qui!	来此处！ 	こっちだ！			
&Text.Guard.Chat	Рушай, $name	"Komm in die Gänge, $name."	"Bouge-toi, $name !"	Muévete con $name.	"Давай шевелись, $name"	"Sbrigati, $name"	$name， 快点走	さっさと行け、 $name			
&Text.Guard.CharacterTardy	"Нумо, швиденько, $name"	"Komm in die Gänge, $name."	"Bouge-toi, $name !"	"Muévete, $name."	"Давай, шевелись, $name"	"Datti una mossa, $name"	$name， 快点走	チンタラするな、 $name			
&Text.Guards.Gym	Розберіться зі своїм тілом!	Komm in Form!	Travaillez l'allure !	¡Arregla tu imagen!	Приведи себя в форму!	Mettetevi in forma!	好好锻炼！ 	フォームを見つけろ			
&Text.Guards.MaxPrisonAlertness	Виходь на світло, гаденя!	"Komm ins Licht, Kleiner!"	Sors de ta cachette !	"¡Sal a la luz, pequeño!"	"Выходи на свет божий, малыш!"	"Vieni fuori, piccoletto!"	小家伙， 到亮处来！ 	出てこい、 囚人め！			
&Text.Guard.CharacterTardy	Хутчіш, $name…	"Komm schon, $name!"	"Du nerf, $name !"	"Cámbialo, $name..."	"Шевелись, $name…"	"Sbrigati, $name…"	$name， 快点……	走れよ、 $name…			
&Text.Guard.Chat	Нумо, $name	"Komm schon, $name."	"Allez, $name."	"Venga, $name."	"Пошел, $name"	"E muoviti, $name"	$name， 快点	おいおい、 $name			
&Text.GuardAlert.Disguise	Ти здибаєшся з нами після роботи?	Kommst du nach der Arbeit mit uns mit?	Tu nous rejoins après le boulot ?	¿Sales con nosotros después de trabajar?	Ты идешь с нами после работы?	Vieni con noi dopo il lavoro?	下班后你跟我们出来吗？	仕事のあとで一杯どうだ？			
&Text.NPC.Maintenance.Idle	Ти потім підеш грати?	Kommst du später zum Spielen?	Tu viens jouer après ?	¿Quieres salir a jugar después?	Придешь на игру?	Vieni a giocare più tardi?	你过一会儿出来玩吗？	あとで一緒に遊ぼうか？			
&Text.Inmates.GuardBanter	"Ну ж бо, ви, пацюки поплавлені, рушайте!"	"Kommt schon, Knackis, bewegt euch!"	"Allez, les tarés. On se bouge !"	"Vamos, presos pirados, ¡en marcha!"	"Эй вы, зэки, шевелитесь!"	"Forza, pazzoidi, muovetevi!"	你们这些懒鬼罪犯给我快点走！ 	どうした、 囚人ども！さっさと動け！			
&Text.NPC.Gardener	А кола на полях можуть бути квадратними?	Können Kornkreise quadratisch sein?	Des cercles de cultures carrés ?	¿Los círculos de las cosechas pueden ser cuadrados?	Круги могут быть квадратными?	Esistono cerchi nel grano quadrati?	麦田圈能变成方的吗？	ミステリーサークルって丸かったっけ？			
&Text.Inmates.Showers	Як же красно вони виглядають...	Können sich wohl nicht sattsehen ...	Ça se rince l'œil...	Están echando un buen vistazo...	У него хороший взгляд...	Si scambiano certe occhiate...	都被他们看光光啦……	みんないいカラダしてるよな…			
&Text.NPC.MedicCarrying	Хіба ми не можемо нехаяти ним?	Können wir den nicht ignorieren?	On ne peut pas ignorer celui-ci ?	¿Podemos ignorar a este?	Мы не можем пропустить этого?	Possiamo far finta di niente?	我们能无视这家伙吗？	こいつは無視してよくないか？			
&Text.NPC.Warden	Чи можемо ми встановити джакузі?	Können wir einen Whirlpool haben?	On peut installer un jacuzzi ?	¿Podemos poner un jacuzzi?	Мы можем установить джакузи?	Possiamo avere un idromassaggio?	我们能装一个热水浴缸吗？	ジャグジーは設置できそうか？			
&Text.Inmates.AttackedRunsAway	Хіба ми не можемо просто ладнати?	Können wir uns nicht vertragen?	On peut pas juste s'entendre ?	¿No podemos llevarnos bien?	Мы не можем все просто жить в мире?	Non potremmo andare d’accordo?	我们不能好好相处吗？	仲直りしません？			
&Text.Guards.FoodHall	"А можете ще гучніше шуміти, селюки?!"	"Könntet ihr noch etwas lauter sein, ihr Tölpel?!"	"Vous pourriez faire encore plus de bruit, les pécores ?!"	"¡¿Podéis hacer más ruido, catetos?!"	Вы чавкаете как стадо кабанов!	"Riuscireste a fare ancora più rumore, zotici?"	你们这帮乡巴佬能再发出点噪音吗？！ 	これ以上騒いでみろ、 下等民ども！			
&Text.Guards.FoodHall	Навіть не смій блювати на підлогу!	Kotz ja nicht auf meinen Fußboden!	Ne songez même pas à vomir sur mon sol !	¡Ni se te ocurra vomitar en mi suelo!	Не вздумай мне пол заблевать!	Non osare vomitare sul mio pavimento!	不许你吐在我的地板上！ 	床に吐くんじゃないぞ！			
&Text.Guards.MaxPrisonAlertness	Розберіться із цим, доки начальник нічого не внюхав...	"Kümmert euch drum, bevor der Wächter Wind bekommt ..."	Réglez ça avant que le directeur l'apprenne...	Arregla esto antes de que el alcaide sospeche…	"Разберись, пока надзиратель ничего не пронюхал..."	Risolvete la cosa prima che lo sappia il direttore...	把这个搞定， 不然典狱长要觉察到的……	所長に気づかれる前に対処しないと…			
&Text.Guards.Showers	Викуріть люльку миру	Kuss und Versöhnung.	Rabibochez-vous.	Perdón y un besito.	Мир-дружба!	Fate pace	亲一下然后和解吧	キスして仲直りってな			
&Text.Inmates.Banter	Бачиш, жеби я ся сміяв?	Lach ich etwa?	Tu me vois rire ?	¿Ves que me ría?	"Похоже, что я смеюсь?"	Sto forse ridendo?	你看到我笑了？	笑ってるだろ？			
&Text.NPC.Warden	Уля-ля-ляяя… 	La-di-daaaaa... 	La-di-daaaaa… 	La-di-daaaaa… 	Ла-ди-да-а-а... 	La-di-daaaaa… 	啦~嘀~哒~ 	ララララ～			
&Text.NPC.Counselor	Просто повільно дихай	Langsam atmen.	Respire lentement.	Solo respira lentamente.	Просто дыши	Respira lentamente	慢慢呼吸	とにかくゆっくり深呼吸を			
&Text.Guards.RollCallMain	Я вам усім скребу голову? Якщо так, то… ЧУДОВО	Langweile ich euch alle? Wenn ja ... GUT.	Je vous ennuis ? TANT MIEUX.	¿Os estoy aburriendo? Entonces... BIEN.	Я вас достал? Если так... ХОРОШО.	Sono forse noioso? Se è così... BENE.	我让你们都感觉无聊了吗？ 如果是……那就正好。 	私の話は退屈か？ ならよかった			
&Text.Guards.Inactive	Так нудно…	Langweilig ...	Je m'ennuie...	Me aburro...	Так скучно...	Che noia...	好无聊……	退屈すぎる…			
&Text.Inmates.PlayerRep1	Ти мені набридаєш	Langweilig!	Tu m'ennuies.	Me aburres.	Ты меня достал	Mi annoi	你这人真无聊	あんたは退屈だ			
&Text.NPC.Maintenance.Idle	Так нудно	Langweilig.	Quel ennui	Me aburro.	Так скучно	Che noia	好无聊	退屈すぎる			
&Text.Lockdown	Нудьга. Так нудно. Постійно така нудота!	Langweilig. So langweilig. Immer so langweilig!	Si ennuyeux. Toujours aussi ennuyeux !	Aburrido. Muy aburrido. ¡Demasiado aburrido!	Скучно. Как скучно. Всегда так скучно!	Noioso. Molto noioso. Sempre noioso!	无聊。  真无聊。  总是这么无聊！ 	つまらん、 つまらん、 つまらーん！			
&Text.ChatToGuard	Годі бубніти	Lass das Murmeln.	Ne marmonne pas.	No murmures.	Хватит мямлить	Basta borbottare	别嘟哝了	ブツブツ言うな			
&Text.GuardTellingOffCarrying	Поклади це або я сам тебе покладу!	Lass fallen oder du bist tot!	Lâche-ça ou je te descends !	¡Suéltalo o hago que lo sueltes!	"Брось это, или тебе кранты!"	Mettilo a terra o ti ci metto io	把东西放下， 不然我就放倒你！ 	そいつを置け！殴られたいか！			
&Text.GuardTellingOffCarrying	Викинь це!	Lass fallen!	Lâche ça !	¡Suéltalo!	Брось!	Lascialo!	把东西放下！ 	そいつを置くんだ！			
&Text.GuardAlert.Theft	Викинь це!	Lass fallen!	Lâche ça !	¡Suéltalo!	Брось!	Lascialo!	把东西放下！ 	その手を放せ！			
&Text.Guards.Showers	Відпусти се!	Lass los!	Lâche ça !	¡Deja eso!	Отпусти это!	Lascia stare!	放下那东西！ 	そいつを捨てろ！			
&Text.Inmates.Showers	Не відпускай	Lass nicht los.	Lâche rien.	No me sueltes.	Не сдавайся	Non lasciarmi	别放手	捨てないでくれよぉ…			
&Text.GuardAlert.Disguise	Не дозволяй їм ображати тебе	Lass sie nicht an dich ran.	Te laisse pas impressionner.	No dejes que te afecten.	Не дай им задеть тебя за живое	Non farti innervosire da loro	别让他们逮到你	あいつらにナメられるな			
&Text.Guards.Lockdown	Випускайте собак!	Lasst die Hunde frei!	Lâchez les chiens !	¡Soltad a los perros!	Спускай собак!	Slegate i cani!	放狗！ 	番犬をはなて！			
&Text.Guards.RollCallMain	Роз’яснімо дещо...	Lasst uns etwas klarstellen ...	On va mettre quelque chose au clair...	Vamos a dejar las cosas claras...	Давайте проясним ситуацию...	Chiariamo alcune cose...	我们把话说清楚……	単刀直入に言おう…			
&Text.NPC.Janitor	Не соромся, ходи підлогою, яку я щойно вимив!	Latsch einfach über den frisch gewischten Boden!	"Vas-y, te gêne pas, marche sur ce que j'ai lavé !"	¡No pasa nada si pisas el suelo que acabo de fregar!	"Можешь пройти по полу, который я только что вымыл!"	"Prego, camminate pure sul pavimento che ho appena pulito!"	我刚刚把那里的地面拖干净了， 你们随便踩！ 	どうぞ、 今モップがけしたばかりの床をお歩きください！			
&Text.Inmates.MaxPrisonAlertness	Біжи!	Lauf!	Courez !	¡Corre!	Беги!	Correte!	快跑！ 	逃げろ！			
&Text.Inmates.MaxPrisonAlertness	Тікайте, рятуйте свої життя!	Lauft um euer Leben!	Sauve qui peut !	¡Salvad vuestras vidas!	Беги из всех сил!	Si salvi chi può!	各自逃命吧！ 	全力で逃げろぉぉ！			
&Text.NPC.Medic	Життя... завжди щось придумує	Leben ... findet nen Weg.	La vie trouve un chemin.	La vida siempre se abre camino.	Жизнь... найдет выход	La vita... trova il modo	车到山前必有路	生命は…道を見つけるものだ…			
&Text.Guard.InterjectFight	Ліро-о-о-о-ой Джен-н-нкінс!	Leeroyyyyy Jennnkins!	Leeroyyyyy Jennnkins !	¡Leeroyyyyy Jennnkins!	Лиро-о-ой Джен-нкинс!	Leeroyyyyy Jennnkins!	莱罗伊·詹金斯！ 	アムロ、 いきまーす！			
&Text.GuardTellingOffCarrying	Ліпше тобі се покласти!	Leg das lieber hin!	Pose ça !	¡Mejor que sueltes eso!	Лучше положи это!	È meglio che lo lasci!	最好把那东西放下！ 	そいつを置け！			
&Text.Guard.Stealing	А ну поклав на місце, злодюго!	"Leg das zurück, du Dieb!"	"Repose ça, vermine !"	"¡Devuelve eso, ladronzuelo!"	"Положи обратно, ворюга!"	"Rimettilo a posto, rubagalline!"	你个小偷， 把那东西放回去！ 	そいつを戻せ、 盗っ人！			
&Text.NPC.Gardener	Підготовлюю ґрунт	Lege hier die Grundsteine.	On pose les fondations.	Ajusta las líneas.	Провожу подготовку	Lascio fare al terreno	正在打地基	地均しをしている			
&Text.Inmates.Gym	Ставки вгору!	Legen wir einen Zahn zu!	On monte la mise !	¡Subamos la apuesta!	Повышаем ставки!	Alziamo la posta!	加大重量！ 	上げてくぞぉ！			
&Text.Inmates.Gym	Піднатиснімо	Legen wir mal einen Gang zu.	"Allez, on va plus loin."	Vamos a aumentar la intensidad.	Надо выложиться как следует	Aumentiamo il livello	加大难度	ちょいと上げてみっか			
&Text.NPC.Maintenance.Idle	Шкода, що минулої ночі мене не було, але, принаймні, хлопаки сказали, що залишили повідомлення...	"Leider hab ich letzte Nacht verpasst, aber die Jungs haben wohl eine Nachricht hinterlassen."	"Dommage que j'aie raté la soirée, mais au moins les autres m'ont laissé un message..."	"Qué pena haberme perdido lo de anoche, pero los chicos dicen que dejaron un mensaje..."	"Жаль, что я пропустил прошлую ночь, но по крайней мере, как говорят, они оставили послание..."	"Peccato non essere andato ieri sera, ma almeno mi hanno detto di aver lasciato un messaggio..."	真可惜我错过了昨晚的好戏， 但至少那帮家伙说他们留了条消息……	昨晩は行けなくて残念だったが、 伝言が残っていただけマシか …			
